study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB23009	SAMEA104348003	ERS1972981	ERX2228837	ERR2172394	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2172394/ERR2172394.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2172394/ERR2172394.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000129.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000129.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2172394	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2172394		
PRJEB23009	SAMEA104348004	ERS1972982	ERX2228838	ERR2172395	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2172395/ERR2172395.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2172395/ERR2172395.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000130.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000130.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2172395	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2172395		
PRJEB23009	SAMEA104348005	ERS1972983	ERX2228839	ERR2172396	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2172396/ERR2172396.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2172396/ERR2172396.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000131.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000131.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2172396	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2172396		
PRJEB23009	SAMEA104348006	ERS1972984	ERX2228840	ERR2172397	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2172397/ERR2172397.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2172397/ERR2172397.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000132.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000132.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2172397	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2172397		
PRJEB23009	SAMEA104348007	ERS1972985	ERX2228841	ERR2172398	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2172398/ERR2172398.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2172398/ERR2172398.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000134.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000134.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2172398	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2172398		
PRJEB23009	SAMEA104348008	ERS1972986	ERX2228842	ERR2172399	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2172399/ERR2172399.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2172399/ERR2172399.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2172399	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2172399		
PRJEB23009	SAMEA104348009	ERS1972987	ERX2228843	ERR2172400	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2172400/ERR2172400.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2172400/ERR2172400.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000202.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000202.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2172400	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2172400		
PRJEB23009	SAMEA104348010	ERS1972988	ERX2228844	ERR2172401	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2172401/ERR2172401.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2172401/ERR2172401.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000203.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000203.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2172401	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2172401		
PRJEB23009	SAMEA104348011	ERS1972989	ERX2228845	ERR2172402	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2172402/ERR2172402.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2172402/ERR2172402.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000204.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000204.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2172402	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2172402		
PRJEB23009	SAMEA104348012	ERS1972990	ERX2228846	ERR2172403	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2172403/ERR2172403.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2172403/ERR2172403.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000205.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000205.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2172403	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2172403		
PRJEB23009	SAMEA104348013	ERS1972991	ERX2228847	ERR2172404	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2172404/ERR2172404.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2172404/ERR2172404.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000206.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000206.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2172404	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2172404		
PRJEB23009	SAMEA104348014	ERS1972992	ERX2228848	ERR2172405	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2172405/ERR2172405.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2172405/ERR2172405.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000208.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000208.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2172405	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2172405		
PRJEB23009	SAMEA104348015	ERS1972993	ERX2228849	ERR2172406	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2172406/ERR2172406.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2172406/ERR2172406.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000209.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000209.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2172406	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2172406		
PRJEB23009	SAMEA104348016	ERS1972994	ERX2228850	ERR2172407	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2172407/ERR2172407.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2172407/ERR2172407.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000210.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000210.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2172407	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2172407		
PRJEB23009	SAMEA104348017	ERS1972995	ERX2228851	ERR2172408	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2172408/ERR2172408.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2172408/ERR2172408.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000211.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000211.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2172408	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2172408		
PRJEB23009	SAMEA104348018	ERS1972996	ERX2228852	ERR2172409	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2172409/ERR2172409.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2172409/ERR2172409.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000212.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000212.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2172409	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2172409		
PRJEB23009	SAMEA104348019	ERS1972997	ERX2228853	ERR2172410	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2172410/ERR2172410.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2172410/ERR2172410.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000214.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000214.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2172410	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2172410		
PRJEB23009	SAMEA104348020	ERS1972998	ERX2228854	ERR2172411	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2172411/ERR2172411.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2172411/ERR2172411.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000215.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000215.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2172411	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2172411		
PRJEB23009	SAMEA104348021	ERS1972999	ERX2228855	ERR2172412	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2172412/ERR2172412.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2172412/ERR2172412.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000216.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000216.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2172412	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2172412		
PRJEB23009	SAMEA104348022	ERS1973000	ERX2228856	ERR2172413	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2172413/ERR2172413.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2172413/ERR2172413.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000217.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000217.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2172413	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2172413		
PRJEB23009	SAMEA104348023	ERS1973001	ERX2228857	ERR2172414	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2172414/ERR2172414.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2172414/ERR2172414.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000218.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000218.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2172414	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2172414		
PRJEB23009	SAMEA104348024	ERS1973002	ERX2228858	ERR2172415	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2172415/ERR2172415.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2172415/ERR2172415.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000219.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000219.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2172415	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2172415		
PRJEB23009	SAMEA104348025	ERS1973003	ERX2228859	ERR2172416	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2172416/ERR2172416.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2172416/ERR2172416.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000220.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000220.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2172416	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2172416		
PRJEB23009	SAMEA104348026	ERS1973004	ERX2228860	ERR2172417	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2172417/ERR2172417.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2172417/ERR2172417.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000221.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000221.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2172417	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2172417		
PRJEB23009	SAMEA104348027	ERS1973005	ERX2228861	ERR2172418	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2172418/ERR2172418.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2172418/ERR2172418.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000222.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000222.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2172418	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2172418		
PRJEB23009	SAMEA104348028	ERS1973006	ERX2228862	ERR2172419	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2172419/ERR2172419.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2172419/ERR2172419.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000223.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000223.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2172419	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2172419		
PRJEB23009	SAMEA104348029	ERS1973007	ERX2228863	ERR2172420	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2172420/ERR2172420.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2172420/ERR2172420.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000224.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000224.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2172420	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2172420		
PRJEB23009	SAMEA104348030	ERS1973008	ERX2228864	ERR2172421	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2172421/ERR2172421.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2172421/ERR2172421.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000225.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000225.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2172421	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2172421		
PRJEB23009	SAMEA104348031	ERS1973009	ERX2228865	ERR2172422	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2172422/ERR2172422.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2172422/ERR2172422.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000226.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000226.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2172422	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2172422		
PRJEB23009	SAMEA104348032	ERS1973010	ERX2228866	ERR2172423	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2172423/ERR2172423.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2172423/ERR2172423.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000228.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000228.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2172423	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2172423		
PRJEB23009	SAMEA104348033	ERS1973011	ERX2228867	ERR2172424	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2172424/ERR2172424.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2172424/ERR2172424.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000229.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000229.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2172424	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2172424		
PRJEB23009	SAMEA104348034	ERS1973012	ERX2228868	ERR2172425	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2172425/ERR2172425.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2172425/ERR2172425.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000230.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000230.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2172425	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2172425		
PRJEB23009	SAMEA104348035	ERS1973013	ERX2228869	ERR2172426	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2172426/ERR2172426.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2172426/ERR2172426.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000303.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000303.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2172426	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2172426		
PRJEB23009	SAMEA104348036	ERS1973014	ERX2228870	ERR2172427	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2172427/ERR2172427.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2172427/ERR2172427.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000304.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000304.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2172427	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2172427		
PRJEB23009	SAMEA104348037	ERS1973015	ERX2228871	ERR2172428	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2172428/ERR2172428.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2172428/ERR2172428.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000306.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000306.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2172428	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2172428		
PRJEB23009	SAMEA104348038	ERS1973016	ERX2228872	ERR2172429	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2172429/ERR2172429.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2172429/ERR2172429.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000307.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000307.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2172429	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2172429		
PRJEB23009	SAMEA104348039	ERS1973017	ERX2228873	ERR2172430	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2172430/ERR2172430.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2172430/ERR2172430.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000308.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000308.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2172430	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2172430		
PRJEB23009	SAMEA104348040	ERS1973018	ERX2228874	ERR2172431	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2172431/ERR2172431.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2172431/ERR2172431.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000310.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000310.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2172431	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2172431		
PRJEB23009	SAMEA104348041	ERS1973019	ERX2228875	ERR2172432	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2172432/ERR2172432.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2172432/ERR2172432.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000314.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1000314.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2172432	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2172432		
